site,week,year,order,variable,value 
HES,28,2015,Hymenoptera,Formicidae,0.15942029
HES,29,2015,Hymenoptera,Formicidae,0.086956522
HES,30,2015,Hymenoptera,Formicidae,0.133333333
HES,31,2015,Hymenoptera,Formicidae,0.544927536
HES,32,2015,Hymenoptera,Formicidae,0.052173913
HES,33,2015,Hymenoptera,Formicidae,0.023188406
HES,23,2016,Hymenoptera,Formicidae,0.001831502
HES,24,2016,Hymenoptera,Formicidae,0
HES,25,2016,Hymenoptera,Formicidae,0
HES,26,2016,Hymenoptera,Formicidae,0.003663004
HES,27,2016,Hymenoptera,Formicidae,0.080586081
HES,28,2016,Hymenoptera,Formicidae,0.007326007
HES,29,2016,Hymenoptera,Formicidae,0.021978022
HES,30,2016,Hymenoptera,Formicidae,0.007326007
HES,31,2016,Hymenoptera,Formicidae,0.205128205
HES,32,2016,Hymenoptera,Formicidae,0.009157509
HES,33,2016,Hymenoptera,Formicidae,0.003663004
HES,34,2016,Hymenoptera,Formicidae,0.32967033
HES,35,2016,Hymenoptera,Formicidae,0.32967033
HES,36,2016,Hymenoptera,Formicidae,0
HES,37,2016,Hymenoptera,Formicidae,0
HOR,25,2015,Hymenoptera,Formicidae,0
HOR,26,2015,Hymenoptera,Formicidae,0
HOR,28,2015,Hymenoptera,Formicidae,0.061538462
HOR,29,2015,Hymenoptera,Formicidae,0.676923077
HOR,30,2015,Hymenoptera,Formicidae,0.138461538
HOR,31,2015,Hymenoptera,Formicidae,0.030769231
HOR,32,2015,Hymenoptera,Formicidae,0
HOR,33,2015,Hymenoptera,Formicidae,0.061538462
HOR,34,2015,Hymenoptera,Formicidae,0.030769231
HOR,23,2016,Hymenoptera,Formicidae,0.006734007
HOR,24,2016,Hymenoptera,Formicidae,0.013468013
HOR,25,2016,Hymenoptera,Formicidae,0
HOR,26,2016,Hymenoptera,Formicidae,0.006734007
HOR,27,2016,Hymenoptera,Formicidae,0.094276094
HOR,28,2016,Hymenoptera,Formicidae,0.01010101
HOR,29,2016,Hymenoptera,Formicidae,0.026936027
HOR,30,2016,Hymenoptera,Formicidae,0.013468013
HOR,31,2016,Hymenoptera,Formicidae,0.080808081
HOR,32,2016,Hymenoptera,Formicidae,0.013468013
HOR,33,2016,Hymenoptera,Formicidae,0.006734007
HOR,34,2016,Hymenoptera,Formicidae,0.04040404
HOR,35,2016,Hymenoptera,Formicidae,0.646464646
HOR,36,2016,Hymenoptera,Formicidae,0.04040404
HOR,37,2016,Hymenoptera,Formicidae,0
KER,27,2015,Hymenoptera,Formicidae,0
KER,28,2015,Hymenoptera,Formicidae,0.027586207
KER,29,2015,Hymenoptera,Formicidae,0
KER,31,2015,Hymenoptera,Formicidae,0.248275862
KER,32,2015,Hymenoptera,Formicidae,0.144827586
KER,33,2015,Hymenoptera,Formicidae,0.427586207
KER,34,2015,Hymenoptera,Formicidae,0.151724138
KER,25,2016,Hymenoptera,Formicidae,0
KER,26,2016,Hymenoptera,Formicidae,0
KER,27,2016,Hymenoptera,Formicidae,0.186978297
KER,28,2016,Hymenoptera,Formicidae,0
KER,29,2016,Hymenoptera,Formicidae,0.026711185
KER,30,2016,Hymenoptera,Formicidae,0.001669449
KER,31,2016,Hymenoptera,Formicidae,0.033388982
KER,32,2016,Hymenoptera,Formicidae,0.013355593
KER,33,2016,Hymenoptera,Formicidae,0.006677796
KER,34,2016,Hymenoptera,Formicidae,0.053422371
KER,35,2016,Hymenoptera,Formicidae,0.621035058
KER,36,2016,Hymenoptera,Formicidae,0.053422371
KER,37,2016,Hymenoptera,Formicidae,0.003338898
KER ,26,2015,Hymenoptera,Formicidae,0
KER ,24,2016,Hymenoptera,Formicidae,1
SIL,24,2015,Hymenoptera,Formicidae,0
SIL,25,2015,Hymenoptera,Formicidae,0
SIL,27,2015,Hymenoptera,Formicidae,0
SIL,29,2015,Hymenoptera,Formicidae,0.051282051
SIL,30,2015,Hymenoptera,Formicidae,0.615384615
SIL,31,2015,Hymenoptera,Formicidae,0.153846154
SIL,33,2015,Hymenoptera,Formicidae,0.102564103
SIL,34,2015,Hymenoptera,Formicidae,0.076923077
SIL,23,2016,Hymenoptera,Formicidae,0
SIL,24,2016,Hymenoptera,Formicidae,0
SIL,25,2016,Hymenoptera,Formicidae,0.824242424
SIL,27,2016,Hymenoptera,Formicidae,0
SIL,28,2016,Hymenoptera,Formicidae,0
SIL,29,2016,Hymenoptera,Formicidae,0.018181818
SIL,30,2016,Hymenoptera,Formicidae,0
SIL,31,2016,Hymenoptera,Formicidae,0.024242424
SIL,32,2016,Hymenoptera,Formicidae,0
SIL,33,2016,Hymenoptera,Formicidae,0
SIL,34,2016,Hymenoptera,Formicidae,0.048484848
SIL,35,2016,Hymenoptera,Formicidae,0.084848485
SIL,36,2016,Hymenoptera,Formicidae,0
SIL,37,2016,Hymenoptera,Formicidae,0
SWA,24,2015,Hymenoptera,Formicidae,0.387096774
SWA,27,2015,Hymenoptera,Formicidae,0.129032258
SWA,28,2015,Hymenoptera,Formicidae,0
SWA,30,2015,Hymenoptera,Formicidae,0.064516129
SWA,31,2015,Hymenoptera,Formicidae,0.096774194
SWA,32,2015,Hymenoptera,Formicidae,0.064516129
SWA,33,2015,Hymenoptera,Formicidae,0.129032258
SWA,34,2015,Hymenoptera,Formicidae,0.129032258
SWA,24,2016,Hymenoptera,Formicidae,0.005882353
SWA,25,2016,Hymenoptera,Formicidae,0
SWA,26,2016,Hymenoptera,Formicidae,0.235294118
SWA,27,2016,Hymenoptera,Formicidae,0.188235294
SWA,28,2016,Hymenoptera,Formicidae,0.070588235
SWA,29,2016,Hymenoptera,Formicidae,0
SWA,30,2016,Hymenoptera,Formicidae,0.011764706
SWA,31,2016,Hymenoptera,Formicidae,0.188235294
SWA,32,2016,Hymenoptera,Formicidae,0.041176471
SWA,33,2016,Hymenoptera,Formicidae,0
SWA,34,2016,Hymenoptera,Formicidae,0.023529412
SWA,35,2016,Hymenoptera,Formicidae,0
SWA,36,2016,Hymenoptera,Formicidae,0.141176471
SWA,37,2016,Hymenoptera,Formicidae,0.094117647
YEL,25,2015,Hymenoptera,Formicidae,0.142857143
YEL,26,2015,Hymenoptera,Formicidae,0.142857143
YEL,30,2015,Hymenoptera,Formicidae,0.714285714
YEL,33,2015,Hymenoptera,Formicidae,0
YEL,23,2016,Hymenoptera,Formicidae,0.007912957
YEL,24,2016,Hymenoptera,Formicidae,0.001978239
YEL,25,2016,Hymenoptera,Formicidae,0.039564787
YEL,26,2016,Hymenoptera,Formicidae,0.033630069
YEL,27,2016,Hymenoptera,Formicidae,0.023738872
YEL,28,2016,Hymenoptera,Formicidae,0.007912957
YEL,29,2016,Hymenoptera,Formicidae,0.007912957
YEL,30,2016,Hymenoptera,Formicidae,0.011869436
YEL,31,2016,Hymenoptera,Formicidae,0.142433234
YEL,32,2016,Hymenoptera,Formicidae,0.049455984
YEL,33,2016,Hymenoptera,Formicidae,0.023738872
YEL,34,2016,Hymenoptera,Formicidae,0.332344214
YEL,35,2016,Hymenoptera,Formicidae,0.288822948
YEL,36,2016,Hymenoptera,Formicidae,0.023738872
YEL,37,2016,Hymenoptera,Formicidae,0.004945598
BAL,29,2015,Hymenoptera,Ichneumonidae,0.153846154
BAL,30,2015,Hymenoptera,Ichneumonidae,0.615384615
BAL,31,2015,Hymenoptera,Ichneumonidae,0
BAL,32,2015,Hymenoptera,Ichneumonidae,0
BAL,33,2015,Hymenoptera,Ichneumonidae,0.230769231
BAL,34,2015,Hymenoptera,Ichneumonidae,0
BAL,23,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,24,2016,Hymenoptera,Ichneumonidae,0
BAL,25,2016,Hymenoptera,Ichneumonidae,0.307692308
BAL,26,2016,Hymenoptera,Ichneumonidae,0.038461538
BAL,27,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,28,2016,Hymenoptera,Ichneumonidae,0
BAL,29,2016,Hymenoptera,Ichneumonidae,0
BAL,30,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,31,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,32,2016,Hymenoptera,Ichneumonidae,0.115384615
BAL,33,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,34,2016,Hymenoptera,Ichneumonidae,0
BAL,35,2016,Hymenoptera,Ichneumonidae,0
BAL,36,2016,Hymenoptera,Ichneumonidae,0.076923077
BAL,37,2016,Hymenoptera,Ichneumonidae,0.076923077
COO,29,2015,Hymenoptera,Ichneumonidae,0
COO,30,2015,Hymenoptera,Ichneumonidae,0.130434783
COO,31,2015,Hymenoptera,Ichneumonidae,0.130434783
COO,32,2015,Hymenoptera,Ichneumonidae,0.043478261
COO,33,2015,Hymenoptera,Ichneumonidae,0.695652174
COO,34,2015,Hymenoptera,Ichneumonidae,0
COO,23,2016,Hymenoptera,Ichneumonidae,0
COO,24,2016,Hymenoptera,Ichneumonidae,0.010968921
COO,25,2016,Hymenoptera,Ichneumonidae,0
COO,26,2016,Hymenoptera,Ichneumonidae,0
COO,27,2016,Hymenoptera,Ichneumonidae,0
COO,28,2016,Hymenoptera,Ichneumonidae,0
COO,29,2016,Hymenoptera,Ichneumonidae,0.027422303
COO,30,2016,Hymenoptera,Ichneumonidae,0
COO,31,2016,Hymenoptera,Ichneumonidae,0.007312614
COO,32,2016,Hymenoptera,Ichneumonidae,0.003656307
COO,33,2016,Hymenoptera,Ichneumonidae,0.021937843
COO,34,2016,Hymenoptera,Ichneumonidae,0
COO,35,2016,Hymenoptera,Ichneumonidae,0.928702011
COO,36,2016,Hymenoptera,Ichneumonidae,0
COO,37,2016,Hymenoptera,Ichneumonidae,0
ENG,29,2015,Hymenoptera,Ichneumonidae,0
ENG,30,2015,Hymenoptera,Ichneumonidae,0
ENG,31,2015,Hymenoptera,Ichneumonidae,0
ENG,34,2015,Hymenoptera,Ichneumonidae,0
ENG,23,2016,Hymenoptera,Ichneumonidae,0
ENG,24,2016,Hymenoptera,Ichneumonidae,0.038461538
ENG,25,2016,Hymenoptera,Ichneumonidae,0.038461538
ENG,26,2016,Hymenoptera,Ichneumonidae,0
ENG,27,2016,Hymenoptera,Ichneumonidae,0.076923077
ENG,28,2016,Hymenoptera,Ichneumonidae,0
ENG,29,2016,Hymenoptera,Ichneumonidae,0.153846154
ENG,30,2016,Hymenoptera,Ichneumonidae,0
ENG,31,2016,Hymenoptera,Ichneumonidae,0.615384615
ENG,32,2016,Hymenoptera,Ichneumonidae,0
ENG,33,2016,Hymenoptera,Ichneumonidae,0
ENG,34,2016,Hymenoptera,Ichneumonidae,0
ENG,35,2016,Hymenoptera,Ichneumonidae,0.076923077
ENG,36,2016,Hymenoptera,Ichneumonidae,0
ENG,37,2016,Hymenoptera,Ichneumonidae,0
GOV,29,2015,Hymenoptera,Ichneumonidae,0.692307692
GOV,30,2015,Hymenoptera,Ichneumonidae,0
GOV,31,2015,Hymenoptera,Ichneumonidae,0
GOV,33,2015,Hymenoptera,Ichneumonidae,0
GOV,34,2015,Hymenoptera,Ichneumonidae,0.307692308
GOV,24,2016,Hymenoptera,Ichneumonidae,0.5
GOV,26,2016,Hymenoptera,Ichneumonidae,0
GOV,27,2016,Hymenoptera,Ichneumonidae,0
GOV,28,2016,Hymenoptera,Ichneumonidae,0
GOV,29,2016,Hymenoptera,Ichneumonidae,0
GOV,30,2016,Hymenoptera,Ichneumonidae,0
GOV,31,2016,Hymenoptera,Ichneumonidae,0
GOV,32,2016,Hymenoptera,Ichneumonidae,0
GOV,33,2016,Hymenoptera,Ichneumonidae,0
GOV,35,2016,Hymenoptera,Ichneumonidae,0
GOV,36,2016,Hymenoptera,Ichneumonidae,0
GOV,37,2016,Hymenoptera,Ichneumonidae,0.5
HES,25,2015,Hymenoptera,Ichneumonidae,0
HES,27,2015,Hymenoptera,Ichneumonidae,0
HES,28,2015,Hymenoptera,Ichneumonidae,0
HES,29,2015,Hymenoptera,Ichneumonidae,0.384615385
HES,30,2015,Hymenoptera,Ichneumonidae,0.076923077
HES,31,2015,Hymenoptera,Ichneumonidae,0
HES,32,2015,Hymenoptera,Ichneumonidae,0
HES,33,2015,Hymenoptera,Ichneumonidae,0.538461538
HES,23,2016,Hymenoptera,Ichneumonidae,0
HES,24,2016,Hymenoptera,Ichneumonidae,0.178571429
HES,25,2016,Hymenoptera,Ichneumonidae,0.571428571
HES,26,2016,Hymenoptera,Ichneumonidae,0
HES,27,2016,Hymenoptera,Ichneumonidae,0
HES,28,2016,Hymenoptera,Ichneumonidae,0
HES,29,2016,Hymenoptera,Ichneumonidae,0.071428571
HES,30,2016,Hymenoptera,Ichneumonidae,0.142857143
HES,31,2016,Hymenoptera,Ichneumonidae,0
HES,32,2016,Hymenoptera,Ichneumonidae,0
HES,33,2016,Hymenoptera,Ichneumonidae,0.035714286
HES,34,2016,Hymenoptera,Ichneumonidae,0
HES,35,2016,Hymenoptera,Ichneumonidae,0
HES,36,2016,Hymenoptera,Ichneumonidae,0
HES,37,2016,Hymenoptera,Ichneumonidae,0
HOR,25,2015,Hymenoptera,Ichneumonidae,0.115384615
HOR,26,2015,Hymenoptera,Ichneumonidae,0.019230769
HOR,28,2015,Hymenoptera,Ichneumonidae,0.057692308
HOR,29,2015,Hymenoptera,Ichneumonidae,0.384615385
HOR,30,2015,Hymenoptera,Ichneumonidae,0.076923077
HOR,31,2015,Hymenoptera,Ichneumonidae,0.076923077
HOR,32,2015,Hymenoptera,Ichneumonidae,0.153846154
HOR,33,2015,Hymenoptera,Ichneumonidae,0.076923077
HOR,34,2015,Hymenoptera,Ichneumonidae,0.038461538
HOR,23,2016,Hymenoptera,Ichneumonidae,0.029411765
HOR,24,2016,Hymenoptera,Ichneumonidae,0.088235294
HOR,25,2016,Hymenoptera,Ichneumonidae,0.058823529
HOR,26,2016,Hymenoptera,Ichneumonidae,0.102941176
HOR,27,2016,Hymenoptera,Ichneumonidae,0.147058824
HOR,28,2016,Hymenoptera,Ichneumonidae,0.014705882
HOR,29,2016,Hymenoptera,Ichneumonidae,0.235294118
HOR,30,2016,Hymenoptera,Ichneumonidae,0.176470588
HOR,31,2016,Hymenoptera,Ichneumonidae,0
HOR,32,2016,Hymenoptera,Ichneumonidae,0.088235294
HOR,33,2016,Hymenoptera,Ichneumonidae,0
HOR,34,2016,Hymenoptera,Ichneumonidae,0.058823529
HOR,35,2016,Hymenoptera,Ichneumonidae,0
HOR,36,2016,Hymenoptera,Ichneumonidae,0
HOR,37,2016,Hymenoptera,Ichneumonidae,0
KER,27,2015,Hymenoptera,Ichneumonidae,0
KER,28,2015,Hymenoptera,Ichneumonidae,0
KER,29,2015,Hymenoptera,Ichneumonidae,0.054545455
KER,31,2015,Hymenoptera,Ichneumonidae,0.581818182
KER,32,2015,Hymenoptera,Ichneumonidae,0.218181818
KER,33,2015,Hymenoptera,Ichneumonidae,0
KER,34,2015,Hymenoptera,Ichneumonidae,0.145454545
KER,25,2016,Hymenoptera,Ichneumonidae,0.727272727
KER,26,2016,Hymenoptera,Ichneumonidae,0
KER,27,2016,Hymenoptera,Ichneumonidae,0
KER,28,2016,Hymenoptera,Ichneumonidae,0
KER,29,2016,Hymenoptera,Ichneumonidae,0
KER,30,2016,Hymenoptera,Ichneumonidae,0
KER,31,2016,Hymenoptera,Ichneumonidae,0.090909091
KER,32,2016,Hymenoptera,Ichneumonidae,0
KER,33,2016,Hymenoptera,Ichneumonidae,0.022727273
KER,34,2016,Hymenoptera,Ichneumonidae,0
KER,35,2016,Hymenoptera,Ichneumonidae,0.068181818
KER,36,2016,Hymenoptera,Ichneumonidae,0.090909091
KER,37,2016,Hymenoptera,Ichneumonidae,0
KER ,26,2015,Hymenoptera,Ichneumonidae,0
KER ,24,2016,Hymenoptera,Ichneumonidae,1
SIL,24,2015,Hymenoptera,Ichneumonidae,0.75
SIL,25,2015,Hymenoptera,Ichneumonidae,0
SIL,27,2015,Hymenoptera,Ichneumonidae,0
SIL,29,2015,Hymenoptera,Ichneumonidae,0
SIL,30,2015,Hymenoptera,Ichneumonidae,0
SIL,31,2015,Hymenoptera,Ichneumonidae,0
SIL,33,2015,Hymenoptera,Ichneumonidae,0
SIL,34,2015,Hymenoptera,Ichneumonidae,0.25
SIL,23,2016,Hymenoptera,Ichneumonidae,0.086956522
SIL,24,2016,Hymenoptera,Ichneumonidae,0.108695652
SIL,25,2016,Hymenoptera,Ichneumonidae,0.043478261
SIL,27,2016,Hymenoptera,Ichneumonidae,0.043478261
SIL,28,2016,Hymenoptera,Ichneumonidae,0
SIL,29,2016,Hymenoptera,Ichneumonidae,0
SIL,30,2016,Hymenoptera,Ichneumonidae,0
SIL,31,2016,Hymenoptera,Ichneumonidae,0.695652174
SIL,32,2016,Hymenoptera,Ichneumonidae,0.02173913
SIL,33,2016,Hymenoptera,Ichneumonidae,0
SIL,34,2016,Hymenoptera,Ichneumonidae,0
SIL,35,2016,Hymenoptera,Ichneumonidae,0
SIL,36,2016,Hymenoptera,Ichneumonidae,0
SIL,37,2016,Hymenoptera,Ichneumonidae,0
SWA,24,2015,Hymenoptera,Ichneumonidae,0.555555556
SWA,27,2015,Hymenoptera,Ichneumonidae,0.111111111
SWA,28,2015,Hymenoptera,Ichneumonidae,0
SWA,30,2015,Hymenoptera,Ichneumonidae,0
SWA,31,2015,Hymenoptera,Ichneumonidae,0
SWA,32,2015,Hymenoptera,Ichneumonidae,0.333333333
SWA,33,2015,Hymenoptera,Ichneumonidae,0
SWA,34,2015,Hymenoptera,Ichneumonidae,0
SWA,24,2016,Hymenoptera,Ichneumonidae,0
SWA,25,2016,Hymenoptera,Ichneumonidae,0
SWA,26,2016,Hymenoptera,Ichneumonidae,0.181818182
SWA,27,2016,Hymenoptera,Ichneumonidae,0.090909091
SWA,28,2016,Hymenoptera,Ichneumonidae,0
SWA,29,2016,Hymenoptera,Ichneumonidae,0.727272727
SWA,30,2016,Hymenoptera,Ichneumonidae,0
SWA,31,2016,Hymenoptera,Ichneumonidae,0
SWA,32,2016,Hymenoptera,Ichneumonidae,0
SWA,33,2016,Hymenoptera,Ichneumonidae,0
SWA,34,2016,Hymenoptera,Ichneumonidae,0
SWA,35,2016,Hymenoptera,Ichneumonidae,0
SWA,36,2016,Hymenoptera,Ichneumonidae,0
SWA,37,2016,Hymenoptera,Ichneumonidae,0
YEL,25,2015,Hymenoptera,Ichneumonidae,1
YEL,26,2015,Hymenoptera,Ichneumonidae,0
YEL,30,2015,Hymenoptera,Ichneumonidae,0
YEL,33,2015,Hymenoptera,Ichneumonidae,0
YEL,23,2016,Hymenoptera,Ichneumonidae,0.243243243
YEL,24,2016,Hymenoptera,Ichneumonidae,0
YEL,25,2016,Hymenoptera,Ichneumonidae,0.648648649
YEL,26,2016,Hymenoptera,Ichneumonidae,0.054054054
YEL,27,2016,Hymenoptera,Ichneumonidae,0.027027027
YEL,28,2016,Hymenoptera,Ichneumonidae,0
YEL,29,2016,Hymenoptera,Ichneumonidae,0
YEL,30,2016,Hymenoptera,Ichneumonidae,0
YEL,31,2016,Hymenoptera,Ichneumonidae,0
YEL,32,2016,Hymenoptera,Ichneumonidae,0
YEL,33,2016,Hymenoptera,Ichneumonidae,0
YEL,34,2016,Hymenoptera,Ichneumonidae,0.027027027
YEL,35,2016,Hymenoptera,Ichneumonidae,0
YEL,36,2016,Hymenoptera,Ichneumonidae,0
YEL,37,2016,Hymenoptera,Ichneumonidae,0
BAL,29,2015,Hymenoptera,Other_Hymenoptera,0.142857143
BAL,30,2015,Hymenoptera,Other_Hymenoptera,0
BAL,31,2015,Hymenoptera,Other_Hymenoptera,0
BAL,32,2015,Hymenoptera,Other_Hymenoptera,0.285714286
BAL,33,2015,Hymenoptera,Other_Hymenoptera,0
BAL,34,2015,Hymenoptera,Other_Hymenoptera,0.571428571
BAL,23,2016,Hymenoptera,Other_Hymenoptera,0.082191781
BAL,24,2016,Hymenoptera,Other_Hymenoptera,0
BAL,25,2016,Hymenoptera,Other_Hymenoptera,0
BAL,26,2016,Hymenoptera,Other_Hymenoptera,0
BAL,27,2016,Hymenoptera,Other_Hymenoptera,0
BAL,28,2016,Hymenoptera,Other_Hymenoptera,0.006849315
BAL,29,2016,Hymenoptera,Other_Hymenoptera,0.109589041
BAL,30,2016,Hymenoptera,Other_Hymenoptera,0
BAL,31,2016,Hymenoptera,Other_Hymenoptera,0.171232877
BAL,32,2016,Hymenoptera,Other_Hymenoptera,0
BAL,33,2016,Hymenoptera,Other_Hymenoptera,0.123287671
BAL,34,2016,Hymenoptera,Other_Hymenoptera,0
BAL,35,2016,Hymenoptera,Other_Hymenoptera,0.493150685
BAL,36,2016,Hymenoptera,Other_Hymenoptera,0.01369863
BAL,37,2016,Hymenoptera,Other_Hymenoptera,0
COO,29,2015,Hymenoptera,Other_Hymenoptera,0.61971831
COO,30,2015,Hymenoptera,Other_Hymenoptera,0.169014085
COO,31,2015,Hymenoptera,Other_Hymenoptera,0.084507042
COO,32,2015,Hymenoptera,Other_Hymenoptera,0.014084507
COO,33,2015,Hymenoptera,Other_Hymenoptera,0.112676056
COO,34,2015,Hymenoptera,Other_Hymenoptera,0
COO,23,2016,Hymenoptera,Other_Hymenoptera,0
COO,24,2016,Hymenoptera,Other_Hymenoptera,0
COO,25,2016,Hymenoptera,Other_Hymenoptera,0
COO,26,2016,Hymenoptera,Other_Hymenoptera,0
COO,27,2016,Hymenoptera,Other_Hymenoptera,0.80733945
COO,28,2016,Hymenoptera,Other_Hymenoptera,0
COO,29,2016,Hymenoptera,Other_Hymenoptera,0
COO,30,2016,Hymenoptera,Other_Hymenoptera,0
COO,31,2016,Hymenoptera,Other_Hymenoptera,0.073394495
COO,32,2016,Hymenoptera,Other_Hymenoptera,0
COO,33,2016,Hymenoptera,Other_Hymenoptera,0.110091743
COO,34,2016,Hymenoptera,Other_Hymenoptera,0
COO,35,2016,Hymenoptera,Other_Hymenoptera,0
COO,36,2016,Hymenoptera,Other_Hymenoptera,0.009174312
COO,37,2016,Hymenoptera,Other_Hymenoptera,0
ENG,29,2015,Hymenoptera,Other_Hymenoptera,0
ENG,30,2015,Hymenoptera,Other_Hymenoptera,0
ENG,31,2015,Hymenoptera,Other_Hymenoptera,1
ENG,34,2015,Hymenoptera,Other_Hymenoptera,0
ENG,23,2016,Hymenoptera,Other_Hymenoptera,0
ENG,24,2016,Hymenoptera,Other_Hymenoptera,0
ENG,25,2016,Hymenoptera,Other_Hymenoptera,0.235294118
ENG,26,2016,Hymenoptera,Other_Hymenoptera,0.117647059
ENG,27,2016,Hymenoptera,Other_Hymenoptera,0
ENG,28,2016,Hymenoptera,Other_Hymenoptera,0.029411765
ENG,29,2016,Hymenoptera,Other_Hymenoptera,0.117647059
ENG,30,2016,Hymenoptera,Other_Hymenoptera,0
ENG,31,2016,Hymenoptera,Other_Hymenoptera,0
ENG,32,2016,Hymenoptera,Other_Hymenoptera,0
ENG,33,2016,Hymenoptera,Other_Hymenoptera,0.088235294
ENG,34,2016,Hymenoptera,Other_Hymenoptera,0.058823529
ENG,35,2016,Hymenoptera,Other_Hymenoptera,0.235294118
ENG,36,2016,Hymenoptera,Other_Hymenoptera,0.117647059
ENG,37,2016,Hymenoptera,Other_Hymenoptera,0
GOV,29,2015,Hymenoptera,Other_Hymenoptera,0.074074074
GOV,30,2015,Hymenoptera,Other_Hymenoptera,0.777777778
GOV,31,2015,Hymenoptera,Other_Hymenoptera,0
GOV,33,2015,Hymenoptera,Other_Hymenoptera,0
GOV,34,2015,Hymenoptera,Other_Hymenoptera,0.148148148
GOV,24,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,26,2016,Hymenoptera,Other_Hymenoptera,0
GOV,27,2016,Hymenoptera,Other_Hymenoptera,0
GOV,28,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,29,2016,Hymenoptera,Other_Hymenoptera,0.117647059
GOV,30,2016,Hymenoptera,Other_Hymenoptera,0
GOV,31,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,32,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,33,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,35,2016,Hymenoptera,Other_Hymenoptera,0.058823529
GOV,36,2016,Hymenoptera,Other_Hymenoptera,0.117647059
GOV,37,2016,Hymenoptera,Other_Hymenoptera,0.411764706
HES,25,2015,Hymenoptera,Other_Hymenoptera,0
HES,27,2015,Hymenoptera,Other_Hymenoptera,0.037037037
HES,28,2015,Hymenoptera,Other_Hymenoptera,0
HES,29,2015,Hymenoptera,Other_Hymenoptera,0
HES,30,2015,Hymenoptera,Other_Hymenoptera,0
HES,31,2015,Hymenoptera,Other_Hymenoptera,0.481481481
HES,32,2015,Hymenoptera,Other_Hymenoptera,0.222222222
HES,33,2015,Hymenoptera,Other_Hymenoptera,0.259259259
HES,23,2016,Hymenoptera,Other_Hymenoptera,0
HES,24,2016,Hymenoptera,Other_Hymenoptera,0
HES,25,2016,Hymenoptera,Other_Hymenoptera,0
HES,26,2016,Hymenoptera,Other_Hymenoptera,0
HES,27,2016,Hymenoptera,Other_Hymenoptera,0
HES,28,2016,Hymenoptera,Other_Hymenoptera,0
HES,29,2016,Hymenoptera,Other_Hymenoptera,0.034482759
HES,30,2016,Hymenoptera,Other_Hymenoptera,0
HES,31,2016,Hymenoptera,Other_Hymenoptera,0.275862069
HES,32,2016,Hymenoptera,Other_Hymenoptera,0.034482759
HES,33,2016,Hymenoptera,Other_Hymenoptera,0.103448276
HES,34,2016,Hymenoptera,Other_Hymenoptera,0.413793103
HES,35,2016,Hymenoptera,Other_Hymenoptera,0.137931034
HES,36,2016,Hymenoptera,Other_Hymenoptera,0
HES,37,2016,Hymenoptera,Other_Hymenoptera,0
HOR,25,2015,Hymenoptera,Other_Hymenoptera,0.117647059
HOR,26,2015,Hymenoptera,Other_Hymenoptera,0
HOR,28,2015,Hymenoptera,Other_Hymenoptera,0
HOR,29,2015,Hymenoptera,Other_Hymenoptera,0.058823529
HOR,30,2015,Hymenoptera,Other_Hymenoptera,0.441176471
HOR,31,2015,Hymenoptera,Other_Hymenoptera,0
HOR,32,2015,Hymenoptera,Other_Hymenoptera,0.205882353
HOR,33,2015,Hymenoptera,Other_Hymenoptera,0
HOR,34,2015,Hymenoptera,Other_Hymenoptera,0.176470588
HOR,23,2016,Hymenoptera,Other_Hymenoptera,0
HOR,24,2016,Hymenoptera,Other_Hymenoptera,0
HOR,25,2016,Hymenoptera,Other_Hymenoptera,0
HOR,26,2016,Hymenoptera,Other_Hymenoptera,0.023809524
HOR,27,2016,Hymenoptera,Other_Hymenoptera,0.047619048
HOR,28,2016,Hymenoptera,Other_Hymenoptera,0
HOR,29,2016,Hymenoptera,Other_Hymenoptera,0.095238095
HOR,30,2016,Hymenoptera,Other_Hymenoptera,0.047619048
HOR,31,2016,Hymenoptera,Other_Hymenoptera,0.285714286
HOR,32,2016,Hymenoptera,Other_Hymenoptera,0.095238095
HOR,33,2016,Hymenoptera,Other_Hymenoptera,0.023809524
HOR,34,2016,Hymenoptera,Other_Hymenoptera,0.380952381
HOR,35,2016,Hymenoptera,Other_Hymenoptera,0
HOR,36,2016,Hymenoptera,Other_Hymenoptera,0
HOR,37,2016,Hymenoptera,Other_Hymenoptera,0
KER,27,2015,Hymenoptera,Other_Hymenoptera,0.023809524
